Side,Nt,Nv,Nh,Lambdal,Lambdah,LambdalMin,LambdalMax,LambdahMin,LambdahMax,Delta,Kappa,Nu,M0,Sigma,T,Mean,StandardDeviation,Kurtosis,Hurst,GPH,ADF,GARCH,Hill
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.0,10000.0,0.1,7200000,-3.8767087991055363e-7,2.3396078940659047e-5,250.1394946360944,0.5227959116556374,0.29651423861146253,-59.52197332482841,1.0031126310376417,0.9546657287862728
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.0,10000.0,0.325,7200000,-3.211164464275634e-5,0.008548612370381233,231.92947266075484,0.5390617796829004,0.4916524643941213,-61.10717688495206,1.3014757655175273,0.19587245643562115
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.0,10000.0,0.325,7200000,-3.588863489075114e-7,5.235546432383771e-5,609.1607184800882,0.5041773899711891,0.1086888679585144,-61.9586109742125,1.002682630198303,1.002388419437439
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.0,10000.0,0.55,7200000,-8.951455341006308e-5,0.011930208657352854,497.409815440197,0.521678772072546,0.18747188150333152,-71.57884625660733,1.027016844069721,0.30522925652348337
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.0,10000.0,0.55,7200000,-6.227643464407181e-7,3.7260883466686634e-5,249.18720905225825,0.5350675043760557,0.31361379303805315,-59.42099585426807,1.0028679202586983,0.9717493737995601
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.0,10000.0,0.775,7200000,-5.107737046552427e-5,0.009756798187318507,281.14445219253093,0.5798050759276632,0.664704970209007,-64.23274060803134,0.9500000089141076,0.37033735869212486
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.0,10000.0,0.775,7200000,-5.383838205055646e-7,3.25169490993666e-5,249.9220818010406,0.5167453551830813,0.29980128359963737,-59.50529502830845,1.0030735967035127,0.9546688548598777
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.0,10000.0,1.0,7200000,-0.0001525631065037426,0.011197369069722124,204.1275367187321,0.5480754074179179,0.49874591439864224,-69.68021630528621,1.0384471875889447,0.1393434966430302
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.0,10000.0,1.0,7200000,-7.783138420899899e-7,4.6513949575225925e-5,248.68419539356307,0.5268121641694883,0.31977432162743635,-59.37091184517331,1.0027310160468208,0.9715512667531452
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.25,10000.0,0.1,7200000,-1.7764741307418853e-5,0.004419453479248722,230.96303424449937,0.477692573837447,0.8800051674926446,-64.97433045899344,0.9823006114704288,0.33677232731712564
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.25,10000.0,0.1,7200000,1.2339921285477507e-7,2.0483877377532287e-5,476.945833072462,0.4591508135069651,0.019239550638369775,-61.82005387712767,0.8799654668485615,1.1772930742420513
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.25,10000.0,0.325,7200000,-5.980238304589084e-5,0.013005176047391607,374.3226134619288,0.3440014107744398,0.4291047328736592,-60.6517558534583,1.004500960983413,0.3205306841554717
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.25,10000.0,0.325,7200000,1.0642625072465065e-6,0.00010071607313691717,806.2272501130834,0.5242169042033636,0.23593935305118702,-75.77668569062158,1.00903227074161,0.8940679314021522
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.25,10000.0,0.55,7200000,-0.00014249917191410535,0.011915171876200583,102.98191559938965,0.4136667336456291,0.5470417807396765,-63.969563281919235,0.9985881215179325,-0.044158258723528375
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.25,10000.0,0.55,7200000,-4.292286832451201e-7,3.906501583582253e-5,184.94672303293697,0.4699348924796861,0.4200694353743842,-55.761583269260264,0.9383905674914065,1.0300280561328252
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.25,10000.0,0.775,7200000,-8.852416391075828e-5,0.013756417138538132,614.0545802781038,0.48104576165198876,0.45647285686005745,-54.38286815593827,0.982734883180064,0.3678306383378209
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.25,10000.0,0.775,7200000,1.340086764050304e-7,3.469493260790274e-5,238.12974541386356,0.500075976825772,0.216005392409922,-56.517297053959815,0.9325051359494266,1.0762717690727184
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.25,10000.0,1.0,7200000,-0.00016588157448334424,0.016589754699163968,85.40922812351923,0.4859037521580702,0.48081391083017944,-59.42910392984754,1.0107408613376598,0.1779456119507223
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.25,10000.0,1.0,7200000,3.406677670871743e-7,4.274459824341565e-5,298.2923016270152,0.4847542357601252,0.20560607806012335,-48.44540213156034,1.030098808297439,0.9772142304463305
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.5,10000.0,0.1,7200000,-6.837278293385978e-5,0.008811816809539286,293.3354961430226,0.5395891575321878,0.48168752551308375,-67.30457888971019,0.9500000032242598,0.4614989854165634
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.5,10000.0,0.1,7200000,5.270089716512337e-8,2.837570904599599e-5,304.3725047780503,0.45051624558502223,0.25877823352726875,-60.17900954329443,0.9951852811738401,1.0739348590904454
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.5,10000.0,0.325,7200000,-8.052071431489155e-6,0.00872268596968158,314.04816760089847,0.4698976092230563,0.4940666065366164,-69.49463181387917,0.9732051903247815,0.4034743558365453
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.5,10000.0,0.325,7200000,1.2846638469148905e-6,8.67011838058651e-5,1011.8027202079594,0.5308707914784703,0.22431067295218568,-75.66968945684278,0.9503910561710639,0.8017568884985143
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.5,10000.0,0.55,7200000,-5.944680882105748e-5,0.01188245195568882,123.92321948227186,0.4138141071665405,0.2488838438024828,-61.72033775746178,0.9504449241498213,-0.016914615853871946
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.5,10000.0,0.55,7200000,5.0719436840117624e-8,1.692150968678982e-5,98.98965863305585,0.3414113559780486,0.033574939082710434,-61.15322230413955,0.8842912106007988,1.0822325668936579
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.5,10000.0,0.775,7200000,-5.350656646552412e-5,0.011750085281590652,188.8766437651123,0.5333391873355557,0.6992121224603471,-60.94269499468444,0.9500000019906572,0.24951356545242082
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.5,10000.0,0.775,7200000,1.512027007221255e-6,0.00010181598093598969,1009.163668499281,0.5217183862233703,0.22453560104784873,-75.58369665652273,1.0037980764685737,0.8017002335655773
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.5,10000.0,1.0,7200000,-0.000255876003949541,0.012247121745251804,402.81033940815774,0.6496503754028229,0.3474449111244151,-58.43115787452914,0.9746306264226096,0.4816642548588106
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.5,10000.0,1.0,7200000,1.0202427285446038e-7,5.495349268990552e-5,304.5699165810131,0.4385296363801267,0.25751085033480003,-60.19656342547462,0.9500633225869667,1.0738394303338736
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.75,10000.0,0.1,7200000,8.603218379682554e-6,0.011986951889412885,124.1876380116184,0.322310654125503,0.47869091653820556,-74.97499708906513,0.9500000009608978,-0.012872443399434894
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.75,10000.0,0.1,7200000,1.6662967604472514e-8,1.158423390466652e-5,56.225129980522425,0.3706238832406996,0.08756093833982352,-63.46245147327558,0.9500000000000001,1.0392589974009239
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.75,10000.0,0.325,7200000,-5.037169768744722e-5,0.011049526523341506,318.3445048950079,0.40475214852036884,0.5861785571261462,-62.59469054222027,1.02257792661395,0.38679620174841706
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.75,10000.0,0.325,7200000,1.933157369198646e-7,1.9151646033684044e-5,174.72049433402296,0.4926184256974297,0.07080362331267552,-61.124604166512384,0.9500000000000001,1.0790330000218034
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.75,10000.0,0.55,7200000,-0.00019100015554470505,0.009412931386540098,160.00498726530657,0.4988471634865183,0.4846915301021712,-64.78060989346184,0.997181058701467,0.31931903048651405
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.75,10000.0,0.55,7200000,3.007035709043238e-7,3.5189351980900756e-5,140.75254623733886,0.36347901390668347,0.04199376942581207,-62.365746394445566,0.9500000000000001,1.0853031077912434
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.75,10000.0,0.775,7200000,-0.0001747207160720294,0.030655717458677748,94.20063065507759,0.3216932122941689,0.5214344678212146,-64.7235698968471,0.994298931311079,0.04578601973188566
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.75,10000.0,0.775,7200000,3.046382660999823e-7,2.52334414553305e-5,160.39269533325057,0.433822117450962,0.1023288525015718,-59.73429287360355,0.9500000000000001,1.0008964594744392
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.75,10000.0,1.0,7200000,-0.00017719315334692267,0.007665940526248405,227.63094580061622,0.5042501232655863,0.38123588183800167,-60.51029707131089,1.0396295388298544,0.36002660389185065
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.75,10000.0,1.0,7200000,3.361839694466074e-7,3.6249583370331654e-5,135.1756863770164,0.3934256885738406,0.03021022518754718,-65.21599016267851,0.9500000000000001,0.9177673289004826
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,3.0,10000.0,0.1,7200000,-0.000313560715393144,0.02247753950421018,336.36815928865275,0.6079148592299933,0.4756499863188395,-78.7027618494138,1.0265272999902832,0.29400881450994226
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,3.0,10000.0,0.1,7200000,2.02126908024966e-7,0.00010580570382310541,445.0821700520899,0.52780537933505,0.01651110481669736,-58.17543171952371,1.0212096954007872,0.9501362817508866
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,3.0,10000.0,0.325,7200000,-0.00012017332377206525,0.04859006493927261,502.0534204346012,0.38929824313761824,0.22358751023072237,-59.231553707355936,1.0064959807049318,0.3037849520404738
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,3.0,10000.0,0.325,7200000,-2.198015379178255e-7,2.6327094416654166e-5,163.99711082660957,0.4496126894641589,0.16078333599375433,-60.087944255525436,0.9006463584411677,1.1667950872381028
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,3.0,10000.0,0.55,7200000,-7.908242568583333e-5,0.014961606378962478,99.75828868371138,0.3344082067631264,0.6673896878815725,-66.47157782641675,1.0145940752569649,-0.08957853548329076
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,3.0,10000.0,0.55,7200000,-1.0787593832742088e-7,1.910084688866898e-5,195.42158179299497,0.4833349907241256,0.061554126815331296,-62.37555590878926,1.0625757433645682,1.3308055736146602
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,3.0,10000.0,0.775,7200000,-0.00014865220655587078,0.008177607578430413,341.4396721891303,0.4272956274991274,0.742512617290326,-59.305566229730346,1.0798922260606205,0.45027029313801714
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,3.0,10000.0,0.775,7200000,0.00020664351115990112,0.03181325761084704,127.5291631985817,0.49365360382106593,0.3759147870372343,-64.83066565153851,0.9912094298801201,-0.03141036937609088
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,3.0,10000.0,1.0,7200000,-0.00013692223623660405,0.01720792782856527,56.467895525079705,0.37583489217907673,0.5648849522201811,-62.60551966307692,0.9922333142053823,0.5513204070254728
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,3.0,10000.0,1.0,7200000,-1.7513265454469393e-7,2.0773875351319084e-5,57.83809763700931,0.2987093786261939,0.05373513208188902,-61.144020671622116,0.8578454433280599,0.9689491717933031
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.0,10000.0,0.1,7200000,4.177252543522911e-5,0.018079531830410434,80.16871099511538,0.3699976919302365,0.498653105317928,-61.32784396842123,0.9680081098606208,0.5076839091045081
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.0,10000.0,0.1,7200000,9.123412901253446e-8,1.8493553466279315e-5,147.22958877525593,0.48537382283715647,0.040179710108580756,-60.66305795122035,0.8712113093305907,0.9645471136124416
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.0,10000.0,0.325,7200000,-4.234395073578642e-5,0.017103940578096728,198.73508163074547,0.4319040693365775,0.41519070083044657,-66.32886951032523,1.0006444796118916,0.08621832914266742
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.0,10000.0,0.325,7200000,1.5712284599436267e-7,2.081245160665612e-5,73.82344585398236,0.5381008648118017,0.1163328239420426,-58.81999037477106,0.9941040666694907,0.7338592468337128
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.0,10000.0,0.55,7200000,-0.00013102664764225478,0.00871826013054971,171.20357595941647,0.4557417146066884,0.8334298977723533,-65.2192363354657,0.9955833388990631,0.22758085963095517
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.0,10000.0,0.55,7200000,7.676451281119455e-8,3.0521114478254257e-5,84.03055825775283,0.44308085744413195,0.007004900651573698,-60.56408583641267,0.9500000000000001,0.8005662627366528
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.0,10000.0,0.775,7200000,-9.379343826174036e-5,0.02758579189139574,80.75498795450719,0.35434544675954044,0.37798829791630334,-62.819137438100086,0.9440435721627195,0.7013488112780943
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.0,10000.0,0.775,7200000,1.0065301442348296e-7,1.863732671731423e-5,177.32897325376211,0.31161748860854493,0.007167220659736074,-56.781331056471466,0.8243465337556031,1.1196745987337196
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.0,10000.0,1.0,7200000,-0.00026775471774239887,0.03672246688383887,736.9247398063613,0.41911184816557756,0.46590649393135475,-58.65262933340812,1.0201448020482446,0.6176932424886525
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.0,10000.0,1.0,7200000,3.3651432043431112e-6,0.000523313838579969,400.2527683815205,0.5150163353311848,0.8064285541311935,-55.80059458396365,0.983103402686446,0.7394871927123241
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.25,10000.0,0.1,7200000,-7.932354393224024e-5,0.01586919169087707,353.782440801965,0.44296784213821794,0.5475853231226097,-60.51701559749648,1.0322950276948504,0.36444254966795514
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.25,10000.0,0.1,7200000,-4.250321941592955e-6,0.0010027909212202769,2760.666086113932,0.49098569082829874,0.3121219161699968,-58.09239670032069,1.009093090725748,0.6568039950137408
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.25,10000.0,0.325,7200000,-6.119555782721794e-5,0.006965867423634696,324.19551893161247,0.4077522996229643,0.6897712022611787,-60.83033643192141,0.9910125997781932,0.34942509167144364
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.25,10000.0,0.325,7200000,3.2692741293774765e-7,2.5953338610186108e-5,268.15799511440815,0.4767629276680477,0.0732310254937243,-65.87602106525047,0.9149477992449541,0.9344908188093436
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.25,10000.0,0.55,7200000,-8.738674322022167e-5,0.01682722760411049,161.28148954499403,0.3963991584889952,0.6799249341515197,-65.47048857396115,0.9997617294819229,0.2159214893736037
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.25,10000.0,0.55,7200000,4.1172857298232624e-7,3.3559234372181054e-5,222.9966581675398,0.4823397755765729,0.25595810229615795,-67.28902049726798,1.3807053221755736,0.9939431800526044
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.25,10000.0,0.775,7200000,-0.00018982727480332812,0.008545121864605093,153.9106639689616,0.546903104430103,0.3657018182125213,-58.185833195993176,0.9934591979560383,0.3018441676558882
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.25,10000.0,0.775,7200000,-7.95946246604301e-8,3.615266406027839e-5,233.2284782165314,0.43173135899202714,0.10833508044061288,-62.54243294497614,0.9500000000000001,1.0927519620585442
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.25,10000.0,1.0,7200000,-0.00019584228634633222,0.008310377373226915,167.2099533905734,0.5410714306614635,0.3655754802939475,-58.23695995271913,0.9977429381344095,0.3119408977654326
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.25,10000.0,1.0,7200000,-2.6356139932768718e-8,3.0045317343623562e-5,129.01337860813027,0.44115157961310897,0.011165719243199859,-61.21640758750084,0.9500000000000001,0.8977506371508892
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.5,10000.0,0.1,7200000,-2.0781307569385596e-5,0.0048105024653088664,170.894839407429,0.5644736400072855,0.8714705062507093,-62.306285660448985,1.0802174104803597,0.2964099281178984
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.5,10000.0,0.1,7200000,8.511510579196473e-7,0.0002455339430522844,250.00743600280103,0.4629149031404431,0.3835566875705373,-54.58447356192394,1.0454121943626384,0.8048521047267145
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.5,10000.0,0.325,7200000,-4.097744690129941e-5,0.023803318838940837,26.0806156706301,0.4016853058912138,0.3868039886418164,-64.27280877365388,1.0261388064067942,0.6202064761580297
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.5,10000.0,0.325,7200000,8.934522707843623e-8,5.1578763273716495e-5,714.7497720932076,0.47957164523649287,0.21594492604169643,-59.16666066127606,0.9302031232194792,1.044929101715471
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.5,10000.0,0.55,7200000,-0.00010948334647749828,0.0072233899741749935,143.2247874904175,0.5773336898388096,0.7284703042903138,-70.5188062622305,1.023032496656619,0.1548702191720543
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.5,10000.0,0.55,7200000,-2.0974567881088475e-8,2.780259123898803e-5,125.2642182828501,0.4590013691388932,0.09229617721861308,-64.26372173661149,0.92914832026088,0.9454135469570455
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.5,10000.0,0.775,7200000,-0.0001322733164421376,0.025408977516604103,345.12168402623877,0.44324947634313216,0.7944551454175981,-59.86858943041175,1.0278259241079188,0.2791644299009614
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.5,10000.0,0.775,7200000,3.767945174203412e-7,2.1928350484079267e-5,80.27162906770667,0.41348297079023427,0.05772523765136443,-63.71485336970159,0.9500000000000001,0.9950630304446676
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.5,10000.0,1.0,7200000,-0.00015321686078457496,0.004134944833185928,145.53308244076086,0.7594674565224522,0.6984997969508528,-64.56911801193766,0.9789600333545339,0.3213268073241266
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.5,10000.0,1.0,7200000,-1.590414422797511e-8,2.755167547991447e-5,103.66698339013504,0.40800867243299743,0.021042423150527855,-62.02821998915547,0.9500000000000001,0.8756392521068205
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.75,10000.0,0.1,7200000,-1.2783606753133167e-5,0.018211253414909288,176.40023464965998,0.44304265297384343,0.6600241774481493,-63.51915065746683,0.9504707580076669,0.3825258399293978
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.75,10000.0,0.1,7200000,5.2708080989779e-9,1.6381783491914828e-5,116.18565870812989,0.3934982914529256,0.04398105191192345,-59.438425696383014,0.9591739465869807,0.9975971095079753
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.75,10000.0,0.325,7200000,-6.347746983069996e-5,0.006673387887529719,237.6372516832212,0.5257492291598226,0.5604233102425958,-72.9534233430474,1.0050464158345043,0.39511448494307805
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.75,10000.0,0.325,7200000,3.725607512420042e-7,0.00013586312039764176,170.6239517003477,0.5400582870761932,0.5060543733006764,-59.75545395249762,1.0316693241892925,0.744373162225112
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.75,10000.0,0.55,7200000,-0.00016340339902987577,0.009883305728080122,253.27043857140103,0.49732279439162896,0.46333726457036317,-77.55385082714022,1.0268731168531018,0.3068687123840955
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.75,10000.0,0.55,7200000,-6.716373954453943e-8,3.033349192106144e-5,285.0841187131709,0.42820987426849405,0.12472298001363194,-62.51071886969817,0.9500000000000001,1.3006622708531754
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.75,10000.0,0.775,7200000,-9.819326038483266e-5,0.008611349707699379,122.2603520549221,0.5580138324173695,0.5675454438883525,-64.33845780714856,1.0221517575923156,0.11271865464348495
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.75,10000.0,0.775,7200000,-2.117404056928228e-7,2.564160810665971e-5,248.26126299272238,0.4906255008241154,0.08624113679098103,-61.351328687139954,0.9500000000000001,1.288839058415916
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.75,10000.0,1.0,7200000,-0.00017487596810587358,0.006697425007552743,237.03112365762166,0.5537719121736845,0.6706797512504277,-67.10787994831387,0.9472500376607529,0.3511188056111185
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.75,10000.0,1.0,7200000,-7.055628001258659e-8,3.159472098699076e-5,284.93371431243474,0.4225166037301599,0.12793715147015686,-62.49294219633703,0.8767103640080964,1.3006766982900548
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,3.0,10000.0,0.1,7200000,-5.188366312541296e-5,0.00720051211823036,42.50470157631537,0.3954525459460779,0.5044723278328621,-60.02153957179431,1.0449828867184487,0.25882026307014927
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,3.0,10000.0,0.1,7200000,0.000129552216923827,0.022469987961464575,155.15597396837222,0.43138009684615264,0.8250931539751398,-69.24672021066783,0.9944518121996045,0.14689733713112071
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,3.0,10000.0,0.325,7200000,-0.00011244901794448849,0.012850089726248291,74.85596515910102,0.4708325138497771,0.5790294885696711,-71.50660101337812,1.0915430711576053,0.6097776929256733
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,3.0,10000.0,0.325,7200000,0.00015492996763389407,0.014236908672313748,140.52907870999877,0.5545974463789417,0.4408916569932715,-76.50956062988367,0.9772283381816451,0.08060098094332217
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,3.0,10000.0,0.55,7200000,-4.6521490693767524e-5,0.012241288117918931,98.65056966411203,0.484769270570658,0.6478683301072574,-62.091602928980755,1.0840171261189178,0.2605797792452058
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,3.0,10000.0,0.55,7200000,-1.4339115062005938e-9,1.9186308529949895e-5,194.3812228756343,0.43154750177372503,0.1444490554018524,-60.93888178745578,0.9712222765027819,1.1305215195874507
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,3.0,10000.0,0.775,7200000,-0.0001406826981233411,0.020990770227652247,31.82974543516456,0.5207547220139115,0.546225124111359,-61.55837805942701,0.9613681442648639,0.4339032223496808
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,3.0,10000.0,0.775,7200000,5.986592859900116e-7,5.026992560523385e-5,415.82141890087706,0.5030564049992516,0.2562546615235918,-58.43829073504214,0.9937950492427413,0.9824473397852065
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,3.0,10000.0,1.0,7200000,-0.000148711838959373,0.019077987867079007,63.6043022477499,0.5101358352181165,0.5631763265443472,-64.24125478048262,1.0085249927780513,-0.18372244630245663
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,3.0,10000.0,1.0,7200000,4.7042640250846867e-7,2.548102549500595e-5,125.06765035386735,0.4613147801005916,0.009885234622891946,-59.872740496823255,0.8713188941274174,1.0471918778200282
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.5,2.0,10000.0,0.1,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.5,2.0,10000.0,0.1,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.5,2.0,10000.0,0.325,7200000,-4.1588605261427324e-5,0.009806555312258486,55.033574359313356,0.39718737130617143,0.6056697793242815,-62.0753646326424,1.0064584652469575,0.6665684096107556
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.5,2.0,10000.0,0.325,7200000,-8.49308541928401e-5,0.018785365877411964,192.26136499754793,0.42671579546755445,0.520785790018372,-57.676768111446926,0.9859752215995681,0.2176066598281288
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.5,2.0,10000.0,0.55,7200000,3.819954241860037e-5,0.03532900852839617,346.50876200787576,0.44358773929608275,0.6992697801012253,-67.16561329702967,0.9927784619734042,0.7270152897255882
2,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.5,2.0,10000.0,0.55,7200000,-1.2424887602910044e-7,1.9471888270738835e-5,164.8447555488069,0.46715637927274517,0.09065886198906035,-58.46631871290187,0.9638981417396434,0.8124006085380804
1,1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.5,2.0,10000.0,0.775,7200000,-0.00015002817430778576,0.01214715607033898,41.25549122485795,0.4326422795590095,0.27700024275960655,-63.04840578798698,1.004783688210031,0.8272918643603295
